"continent","iso","admin_0","admin_1","id_1","t_lci","t_med","t_uci","s_lci","s_med","s_uci","scenario"
"Africa","SOM","Somalia","Sanaag",10313471,"29.69","32.38","35.62",0.0673,0.0741,0.0808,"Pessimistic"
"Africa","SOM","Somalia","Shabelle Dhexe",10314367,"30.49","32.35","34.44",0.0696,0.0741,0.0786,"Pessimistic"
"Africa","SOM","Somalia","Shabelle Hoose",10313250,"30.4","32.19","34.21",0.0701,0.0745,0.0789,"Pessimistic"
"Africa","SOM","Somalia","Sool",10315054,"29.67","32.52","35.98",0.0667,0.0737,0.0808,"Pessimistic"
"Africa","SOM","Somalia","Togdheer",10316359,"29.49","32.24","35.54",0.0675,0.0744,0.0813,"Pessimistic"
"Africa","SOM","Somalia","Woqooyi Galbeed",10313506,"28.97","31.99","35.72",0.0671,0.075,0.0828,"Pessimistic"
"Africa","SSD","South Sudan","Central Equatoria",10313613,"24.47","24.98","25.51",0.094,0.096,0.098,"Pessimistic"
"Africa","SSD","South Sudan","Eastern Equatoria",10314466,"22.95","23.48","24.04",0.0998,0.1021,0.1045,"Pessimistic"
"Africa","SSD","South Sudan","El Buheyrat",10313964,"21.64","22.31","23.03",0.1041,0.1075,0.1108,"Pessimistic"
"Africa","SSD","South Sudan","Jonglei",10315940,"23.4","24.11","24.87",0.0964,0.0995,0.1025,"Pessimistic"
"Africa","SSD","South Sudan","Northern Bahr El Ghazal",10316161,"21.37","22.15","23",0.1043,0.1083,0.1122,"Pessimistic"
"Africa","SSD","South Sudan","Unity",10313519,"22.45","23.35","24.33",0.0986,0.1027,0.1068,"Pessimistic"
"Africa","SSD","South Sudan","Upper Nile",10315322,"22.9","23.71","24.57",0.0976,0.1011,0.1047,"Pessimistic"
"Africa","SSD","South Sudan","Warab",10316236,"22.82","23.7","24.64",0.0973,0.1012,0.1051,"Pessimistic"
"Africa","SSD","South Sudan","Western Bahr El Ghazal",10313478,"22.77","23.47","24.22",0.099,0.1022,0.1053,"Pessimistic"
"Africa","SSD","South Sudan","Western Equatoria",10315607,"23.54","23.97","24.42",0.0982,0.1,0.1019,"Pessimistic"
"Africa","STP","Sao Tome And Principe","Principe",10315290,"17.04","21.4","28.76",0.0834,0.112,0.1407,"Pessimistic"
"Africa","STP","Sao Tome And Principe","Sao Tome",10313980,"18.33","20.05","22.13",0.1084,0.1196,0.1308,"Pessimistic"
"Africa","SWZ","Swaziland","Hhohho",10313344,"16.51","20.11","25.73",0.0932,0.1192,0.1452,"Pessimistic"
"Africa","SWZ","Swaziland","Lubombo",10314882,"15.41","17.89","21.31",0.1125,0.1341,0.1556,"Pessimistic"
"Africa","SWZ","Swaziland","Shiselweni",10313025,"17.23","22.18","31.1",0.0771,0.1081,0.1392,"Pessimistic"
"Africa","TCD","Chad","Barh el Ghazel",10314005,"24.92","26.64","28.63",0.0838,0.09,0.0962,"Pessimistic"
"Africa","TCD","Chad","Batha",10313990,"34.82","37.47","40+",0.0591,0.064,0.0689,"Pessimistic"
"Africa","TCD","Chad","Borkou",10314630,"14.42","18.19","24.65",0.0973,0.1318,0.1663,"Pessimistic"
"Africa","TCD","Chad","Chari-Baguirmi",10314168,"24.54","25.56","26.67",0.0899,0.0938,0.0977,"Pessimistic"
"Africa","TCD","Chad","Ennedi Est",10315539,"15.33","16.68","18.3",0.1311,0.1437,0.1564,"Pessimistic"
"Africa","TCD","Chad","Ennedi Ouest",10316049,"15.5","16.78","18.29",0.1311,0.1429,0.1547,"Pessimistic"
"Africa","TCD","Chad","Guera",10314751,"16.35","16.79","17.25",0.139,0.1428,0.1467,"Pessimistic"
"Africa","TCD","Chad","Hadjer-Lamis",10314863,"24.16","25.11","26.14",0.0917,0.0955,0.0993,"Pessimistic"
"Africa","TCD","Chad","Kanem",10315083,"24.14","25.91","27.95",0.0858,0.0926,0.0993,"Pessimistic"
"Africa","TCD","Chad","Lac",10313992,"31.1","33.15","35.5",0.0676,0.0723,0.0771,"Pessimistic"
"Africa","TCD","Chad","Logone Occidental",10315696,"18.67","19.26","19.88",0.1206,0.1245,0.1284,"Pessimistic"
"Africa","TCD","Chad","Logone Oriental",10313256,"24.75","25.75","26.84",0.0893,0.0931,0.0969,"Pessimistic"
"Africa","TCD","Chad","Mandoul",10316032,"18.97","19.59","20.25",0.1184,0.1224,0.1264,"Pessimistic"
"Africa","TCD","Chad","Mayo-Kebbi Est",10315371,"20.56","21.28","22.05",0.1087,0.1127,0.1166,"Pessimistic"
"Africa","TCD","Chad","Mayo-Kebbi Ouest",10313395,"21.89","22.71","23.59",0.1016,0.1056,0.1096,"Pessimistic"
"Africa","TCD","Chad","Moyen-Chari",10316362,"21.52","22.33","23.2",0.1034,0.1074,0.1114,"Pessimistic"
"Africa","TCD","Chad","Ouaddai",10313659,"25.22","26.62","28.17",0.0851,0.0901,0.0951,"Pessimistic"
"Africa","TCD","Chad","Salamat",10316411,"18.89","19.41","19.96",0.1201,0.1235,0.1269,"Pessimistic"
"Africa","TCD","Chad","Sila",10313938,"26.32","27.53","28.86",0.0831,0.0871,0.0911,"Pessimistic"
"Africa","TCD","Chad","Tandjile",10314996,"19.12","19.99","20.96",0.1144,0.1199,0.1254,"Pessimistic"
"Africa","TCD","Chad","Tibesti",10314664,"14.01","18.19","25.93",0.0925,0.1318,0.1712,"Pessimistic"
"Africa","TCD","Chad","Ville de N'Djamena",10313679,"23.96","25.02","26.18",0.0916,0.0958,0.1001,"Pessimistic"
"Africa","TCD","Chad","Wadi Fira",10313284,"16.82","17.49","18.23",0.1316,0.1371,0.1426,"Pessimistic"
"Africa","TGO","Togo","Centrale",10314456,"9.73","9.94","10.17",0.2358,0.2412,0.2465,"Pessimistic"
"Africa","TGO","Togo","Kara",10314427,"10.04","10.26","10.48",0.2288,0.2337,0.2387,"Pessimistic"
"Africa","TGO","Togo","Maritime",10313237,"14.74","15.11","15.5",0.1547,0.1587,0.1626,"Pessimistic"
"Africa","TGO","Togo","Plateaux",10315550,"11.99","12.24","12.51",0.1916,0.1958,0.2,"Pessimistic"
"Africa","TGO","Togo","Savanes",10314344,"10.27","10.49","10.72",0.2237,0.2286,0.2336,"Pessimistic"
"Africa","TZA","Tanzania","Arusha",10316307,"6.14","6.35","6.57",0.3651,0.3779,0.3907,"Pessimistic"
"Africa","TZA","Tanzania","Dar-es-salaam",10314538,"5.96","6.16","6.37",0.3764,0.3895,0.4027,"Pessimistic"
"Africa","TZA","Tanzania","Dodoma",10315526,"6.5","6.68","6.88",0.3485,0.3588,0.3692,"Pessimistic"
"Africa","TZA","Tanzania","Geita",10316111,"6.2","6.41","6.64",0.3612,0.374,0.3869,"Pessimistic"
"Africa","TZA","Tanzania","Iringa",10316139,"5.78","5.96","6.16",0.389,0.402,0.4151,"Pessimistic"
"Africa","TZA","Tanzania","Kagera",10313461,"6.25","6.43","6.61",0.3625,0.3732,0.3838,"Pessimistic"
"Africa","TZA","Tanzania","Kaskazini Pemba",10314271,"5.69","5.89","6.11",0.3928,0.407,0.4212,"Pessimistic"
"Africa","TZA","Tanzania","Kaskazini Unguja",10312965,"5.65","5.87","6.11",0.3924,0.4085,0.4247,"Pessimistic"
"Africa","TZA","Tanzania","Katavi",10315939,"5.75","5.9","6.06",0.3958,0.4063,0.4169,"Pessimistic"
"Africa","TZA","Tanzania","Kigoma",10313296,"6.37","6.54","6.72",0.3568,0.3665,0.3763,"Pessimistic"
"Africa","TZA","Tanzania","Kilimanjaro",10313644,"6.07","6.29","6.53",0.3675,0.3812,0.3949,"Pessimistic"
"Africa","TZA","Tanzania","Kusini Pemba",10315935,"5.64","5.87","6.12",0.3919,0.4086,0.4253,"Pessimistic"
"Africa","TZA","Tanzania","Kusini Unguja",10314762,"5.76","5.95","6.15",0.3898,0.4031,0.4164,"Pessimistic"
"Africa","TZA","Tanzania","Lindi",10313079,"5.87","6.02","6.18",0.388,0.3983,0.4086,"Pessimistic"
"Africa","TZA","Tanzania","Manyara",10313760,"6.44","6.67","6.91",0.3472,0.3597,0.3722,"Pessimistic"
"Africa","TZA","Tanzania","Mara",10314956,"6.14","6.36","6.61",0.3628,0.3767,0.3906,"Pessimistic"
"Africa","TZA","Tanzania","Mbeya",10314026,"5.72","5.88","6.04",0.397,0.408,0.419,"Pessimistic"
"Africa","TZA","Tanzania","Mjini Magharibi",10313694,"5.7","5.9","6.11",0.3927,0.4068,0.4208,"Pessimistic"
"Africa","TZA","Tanzania","Morogoro",10313017,"6.04","6.21","6.38",0.376,0.3864,0.3967,"Pessimistic"
"Africa","TZA","Tanzania","Mtwara",10316433,"5.88","6.03","6.19",0.3873,0.3974,0.4076,"Pessimistic"
"Africa","TZA","Tanzania","Mwanza",10313259,"6.17","6.38","6.61",0.3627,0.3757,0.3887,"Pessimistic"
"Africa","TZA","Tanzania","Njombe",10313746,"5.78","5.97","6.17",0.3889,0.402,0.415,"Pessimistic"
"Africa","TZA","Tanzania","Pwani",10313035,"6.02","6.19","6.36",0.377,0.3877,0.3983,"Pessimistic"
"Africa","TZA","Tanzania","Rukwa",10313466,"5.73","5.88","6.05",0.3967,0.4076,0.4185,"Pessimistic"
"Africa","TZA","Tanzania","Ruvuma",10313018,"5.91","6.05","6.21",0.3863,0.3962,0.406,"Pessimistic"
"Africa","TZA","Tanzania","Shinyanga",10314671,"6.21","6.42","6.64",0.3609,0.3736,0.3863,"Pessimistic"
"Africa","TZA","Tanzania","Simiyu",10314546,"6.15","6.37","6.61",0.3627,0.3764,0.3902,"Pessimistic"
"Africa","TZA","Tanzania","Singida",10314717,"6.45","6.67","6.91",0.347,0.3594,0.3718,"Pessimistic"
"Africa","TZA","Tanzania","Tabora",10314691,"6.34","6.51","6.69",0.3585,0.3684,0.3784,"Pessimistic"
"Africa","TZA","Tanzania","Tanga",10314605,"6.22","6.39","6.57",0.3652,0.3754,0.3856,"Pessimistic"
"Africa","UGA","Uganda","Abim",10823028,"6.98","7.07","7.16",0.3348,0.3391,0.3435,"Pessimistic"
"Africa","UGA","Uganda","Adjumani",10314507,"6.38","6.51","6.65",0.3607,0.3682,0.3756,"Pessimistic"
"Africa","UGA","Uganda","Agago",10823029,"6.94","7.03","7.11",0.3371,0.3412,0.3454,"Pessimistic"
"Africa","UGA","Uganda","Alebtong",10823030,"6.2","6.3","6.41",0.3743,0.3807,0.387,"Pessimistic"
"Africa","UGA","Uganda","Amolatar",10823032,"6.27","6.37","6.47",0.3704,0.3766,0.3827,"Pessimistic"
"Africa","UGA","Uganda","Amudat",10823033,"6.43","6.57","6.7",0.3578,0.3652,0.3727,"Pessimistic"
"Africa","UGA","Uganda","Amuria",10823034,"7.05","7.15","7.26",0.3304,0.3351,0.3399,"Pessimistic"
"Africa","UGA","Uganda","Amuru",10823035,"6.87","6.95","7.04",0.3405,0.3449,0.3492,"Pessimistic"
"Africa","UGA","Uganda","Apac",10313076,"6.56","6.64","6.72",0.3568,0.3612,0.3655,"Pessimistic"
"Africa","UGA","Uganda","Arua",10315464,"6.27","6.42","6.58",0.3645,0.3733,0.3822,"Pessimistic"
"Africa","UGA","Uganda","Budaka",10823036,"6.61","6.75","6.9",0.3474,0.3551,0.3628,"Pessimistic"
"Africa","UGA","Uganda","Bududa",10823037,"6.36","6.51","6.67",0.3595,0.3682,0.3768,"Pessimistic"
"Africa","UGA","Uganda","Bugiri",10316295,"6.73","6.82","6.91",0.347,0.3516,0.3561,"Pessimistic"
"Africa","UGA","Uganda","Buhweju",10823038,"5.92","6.09","6.26",0.3832,0.3941,0.4049,"Pessimistic"
"Africa","UGA","Uganda","Buikwe",10823039,"5.84","5.97","6.11",0.3923,0.4015,0.4106,"Pessimistic"
"Africa","UGA","Uganda","Bukedea",10823040,"6.59","6.73","6.87",0.3491,0.3564,0.3636,"Pessimistic"
"Africa","UGA","Uganda","Bukomansimbi",10823041,"6.08","6.24","6.41",0.3741,0.3842,0.3943,"Pessimistic"
"Africa","UGA","Uganda","Bukwo",10823042,"6.16","6.37","6.59",0.3637,0.3764,0.3892,"Pessimistic"
"Africa","UGA","Uganda","Bulambuli",10823043,"6.31","6.46","6.62",0.3622,0.3711,0.3799,"Pessimistic"
"Africa","UGA","Uganda","Buliisa",10823044,"6.43","6.56","6.69",0.3584,0.3658,0.3731,"Pessimistic"
"Africa","UGA","Uganda","Bundibugyo",10314999,"6.5","6.68","6.87",0.3489,0.3588,0.3687,"Pessimistic"
"Africa","UGA","Uganda","Bushenyi",10314457,"5.98","6.14","6.3",0.3804,0.3906,0.4007,"Pessimistic"
"Africa","UGA","Uganda","Busia",10313723,"7.24","7.34","7.43",0.3227,0.3269,0.3311,"Pessimistic"
"Africa","UGA","Uganda","Butaleja",10823045,"6.71","6.84","6.97",0.344,0.3507,0.3573,"Pessimistic"
"Africa","UGA","Uganda","Butambala",10823046,"6.05","6.21","6.38",0.3757,0.3861,0.3964,"Pessimistic"
"Africa","UGA","Uganda","Buvuma",10823047,"6.06","6.17","6.28",0.382,0.3887,0.3955,"Pessimistic"
"Africa","UGA","Uganda","Buyende",10823048,"6.35","6.47","6.59",0.3639,0.3707,0.3774,"Pessimistic"
"Africa","UGA","Uganda","Dokolo",10823049,"6.3","6.4","6.51",0.3686,0.3746,0.3806,"Pessimistic"
"Africa","UGA","Uganda","Gomba",10823050,"6.08","6.24","6.41",0.3741,0.3842,0.3943,"Pessimistic"
"Africa","UGA","Uganda","Gulu",10314652,"6.96","7.04","7.13",0.3365,0.3406,0.3446,"Pessimistic"
"Africa","UGA","Uganda","Hoima",10313414,"6.27","6.43","6.6",0.3633,0.3728,0.3823,"Pessimistic"
"Africa","UGA","Uganda","Ibanda",10823051,"5.95","6.11","6.27",0.3823,0.3928,0.4032,"Pessimistic"
"Africa","UGA","Uganda","Iganga",10314207,"6.54","6.65","6.77",0.3544,0.3605,0.3665,"Pessimistic"
"Africa","UGA","Uganda","Isingiro",10823052,"5.95","6.11","6.27",0.3823,0.3928,0.4032,"Pessimistic"
"Africa","UGA","Uganda","Jinja",10313260,"6.25","6.38","6.51",0.3683,0.3759,0.3835,"Pessimistic"
"Africa","UGA","Uganda","Kaabong",10823053,"6.51","6.63","6.76",0.3547,0.3615,0.3683,"Pessimistic"
"Africa","UGA","Uganda","Kabale",10313509,"5.78","6.05","6.35",0.3778,0.3965,0.4152,"Pessimistic"
"Africa","UGA","Uganda","Kabarole",10314754,"6.49","6.68","6.87",0.349,0.3591,0.3693,"Pessimistic"
"Africa","UGA","Uganda","Kaberamaido",10315699,"6.83","6.94","7.07",0.3394,0.3453,0.3512,"Pessimistic"
"Africa","UGA","Uganda","Kagadi",604492677,"6.23","6.4","6.58",0.3646,0.3747,0.3848,"Pessimistic"
"Africa","UGA","Uganda","Kakumiro",604492675,"6.26","6.42","6.6",0.3635,0.3734,0.3833,"Pessimistic"
"Africa","UGA","Uganda","Kalangala",10315657,"6.08","6.24","6.41",0.3739,0.384,0.3941,"Pessimistic"
"Africa","UGA","Uganda","Kaliro",10823054,"6.45","6.57","6.68",0.3588,0.3652,0.3716,"Pessimistic"
"Africa","UGA","Uganda","Kalungu",10823055,"6.05","6.21","6.38",0.3758,0.3861,0.3965,"Pessimistic"
"Africa","UGA","Uganda","Kampala",10315134,"6.18","6.39","6.61",0.3628,0.3755,0.3883,"Pessimistic"
"Africa","UGA","Uganda","Kamuli",10314003,"6.44","6.56","6.67",0.3593,0.3657,0.3722,"Pessimistic"
"Africa","UGA","Uganda","Kamwenge",10315676,"6.51","6.69","6.88",0.3485,0.3584,0.3682,"Pessimistic"
"Africa","UGA","Uganda","Kanungu",10313255,"6.09","6.26","6.43",0.3727,0.3833,0.3938,"Pessimistic"
"Africa","UGA","Uganda","Kapchorwa",10314674,"6.28","6.45","6.62",0.362,0.3718,0.3817,"Pessimistic"
"Africa","UGA","Uganda","Kasese",10313327,"6.44","6.66","6.89",0.3479,0.3602,0.3725,"Pessimistic"
"Africa","UGA","Uganda","Katakwi",10315905,"7.25","7.34","7.43",0.3228,0.3268,0.3308,"Pessimistic"
"Africa","UGA","Uganda","Kayunga",10313528,"6.02","6.13","6.24",0.384,0.3911,0.3982,"Pessimistic"
"Africa","UGA","Uganda","Kibaale",10313802,"6.25","6.41","6.59",0.364,0.374,0.3839,"Pessimistic"
"Africa","UGA","Uganda","Kiboga",10313662,"5.74","5.9","6.06",0.3957,0.4065,0.4174,"Pessimistic"
"Africa","UGA","Uganda","Kibuku",10823056,"6.62","6.76","6.9",0.3474,0.3547,0.362,"Pessimistic"
"Africa","UGA","Uganda","Kiryandongo",10823058,"6.77","6.88","6.99",0.343,0.3487,0.3544,"Pessimistic"
"Africa","UGA","Uganda","Kisoro",10315461,"5.78","6.05","6.35",0.3779,0.3964,0.415,"Pessimistic"
"Africa","UGA","Uganda","Kitgum",10316258,"6.93","7.01","7.1",0.3379,0.342,0.3461,"Pessimistic"
"Africa","UGA","Uganda","Koboko",10823059,"6.21","6.38","6.55",0.3658,0.376,0.3861,"Pessimistic"
"Africa","UGA","Uganda","Kole",10823060,"6.59","6.67","6.75",0.3553,0.3595,0.3637,"Pessimistic"
"Africa","UGA","Uganda","Kotido",10313453,"6.79","6.91","7.02",0.3416,0.3473,0.3529,"Pessimistic"
"Africa","UGA","Uganda","Kumi",10313202,"6.77","6.89","7.01",0.3419,0.3481,0.3543,"Pessimistic"
"Africa","UGA","Uganda","Kween",10823061,"6.16","6.37","6.59",0.3637,0.3764,0.389,"Pessimistic"
"Africa","UGA","Uganda","Kyankwanzi",10823062,"5.81","5.96","6.12",0.3921,0.4023,0.4126,"Pessimistic"
"Africa","UGA","Uganda","Kyegegwa",10823063,"6.55","6.72","6.91",0.347,0.3566,0.3662,"Pessimistic"
"Africa","UGA","Uganda","Kyenjojo",10314676,"6.49","6.68","6.87",0.3489,0.3591,0.3693,"Pessimistic"
"Africa","UGA","Uganda","Lamwo",10823064,"6.61","6.72","6.84",0.3508,0.3567,0.3627,"Pessimistic"
"Africa","UGA","Uganda","Lira",10316350,"6.45","6.53","6.61",0.3628,0.3674,0.372,"Pessimistic"
"Africa","UGA","Uganda","Luuka",10823065,"6.5","6.6","6.72",0.357,0.3631,0.3692,"Pessimistic"
"Africa","UGA","Uganda","Luwero",10316336,"5.88","6.01","6.15",0.3899,0.399,0.408,"Pessimistic"
"Africa","UGA","Uganda","Lwengo",10823066,"6.07","6.23","6.4",0.3746,0.3848,0.395,"Pessimistic"
"Africa","UGA","Uganda","Lyantonde",10823067,"6.08","6.24","6.41",0.3742,0.3843,0.3944,"Pessimistic"
"Africa","UGA","Uganda","Manafwa",10823068,"6.37","6.52","6.67",0.3593,0.3679,0.3765,"Pessimistic"
"Africa","UGA","Uganda","Maracha",10823069,"6.21","6.38","6.56",0.3657,0.3759,0.386,"Pessimistic"
"Africa","UGA","Uganda","Masaka",10314767,"6.07","6.23","6.4",0.3748,0.385,0.3952,"Pessimistic"
"Africa","UGA","Uganda","Masindi",10315830,"6.33","6.48","6.63",0.3615,0.3702,0.379,"Pessimistic"
"Africa","UGA","Uganda","Mayuge",10315476,"6.62","6.72","6.83",0.351,0.3567,0.3625,"Pessimistic"
"Africa","UGA","Uganda","Mbale",10316334,"6.41","6.54","6.69",0.3585,0.3664,0.3743,"Pessimistic"
"Africa","UGA","Uganda","Mbarara",10313003,"5.97","6.13","6.3",0.3809,0.3912,0.4015,"Pessimistic"
"Africa","UGA","Uganda","Mitooma",10823070,"5.97","6.13","6.29",0.3811,0.3914,0.4017,"Pessimistic"
"Africa","UGA","Uganda","Mityana",10823071,"5.78","5.93","6.08",0.3942,0.4046,0.415,"Pessimistic"
"Africa","UGA","Uganda","Moroto",10315326,"6.81","6.92","7.03",0.3409,0.3466,0.3522,"Pessimistic"
"Africa","UGA","Uganda","Moyo",10314946,"6.31","6.46","6.61",0.3625,0.3713,0.3801,"Pessimistic"
"Africa","UGA","Uganda","Mpigi",10314319,"6.06","6.22","6.39",0.3752,0.3855,0.3958,"Pessimistic"
"Africa","UGA","Uganda","Mubende",10316089,"5.79","5.94","6.09",0.3936,0.4038,0.4141,"Pessimistic"
"Africa","UGA","Uganda","Mukono",10313332,"5.82","5.97","6.12",0.3919,0.4018,0.4117,"Pessimistic"
"Africa","UGA","Uganda","Nakapiripirit",10314734,"6.83","6.93","7.03",0.3413,0.3463,0.3512,"Pessimistic"
"Africa","UGA","Uganda","Nakaseke",10823072,"5.84","5.97","6.11",0.3925,0.4017,0.4109,"Pessimistic"
"Africa","UGA","Uganda","Nakasongola",10315285,"5.88","6.01","6.15",0.3898,0.3988,0.4078,"Pessimistic"
"Africa","UGA","Uganda","Namayingo",10823073,"7","7.08","7.16",0.3348,0.3388,0.3427,"Pessimistic"
"Africa","UGA","Uganda","Namutumba",10823074,"6.46","6.57","6.69",0.3587,0.365,0.3714,"Pessimistic"
"Africa","UGA","Uganda","Napak",10823075,"7.02","7.11","7.2",0.3332,0.3375,0.3417,"Pessimistic"
"Africa","UGA","Uganda","Nebbi",10314702,"6.5","6.62","6.74",0.3557,0.3622,0.3687,"Pessimistic"
"Africa","UGA","Uganda","Ngora",10823076,"6.71","6.83","6.96",0.3447,0.351,0.3573,"Pessimistic"
"Africa","UGA","Uganda","Ntoroko",10823077,"6.48","6.66","6.86",0.3496,0.36,0.3703,"Pessimistic"
"Africa","UGA","Uganda","Ntungamo",10315890,"5.95","6.11","6.27",0.3823,0.3927,0.4032,"Pessimistic"
"Africa","UGA","Uganda","Nwoya",10823078,"7.02","7.1","7.18",0.3338,0.3378,0.3418,"Pessimistic"
"Africa","UGA","Uganda","Omoro",604492676,"7.19","7.26","7.34",0.3265,0.3301,0.3336,"Pessimistic"
"Africa","UGA","Uganda","Otuke",10823079,"6.41","6.5","6.58",0.3642,0.3691,0.3739,"Pessimistic"
"Africa","UGA","Uganda","Oyam",10823080,"6.76","6.83","6.9",0.3474,0.3511,0.3547,"Pessimistic"
"Africa","UGA","Uganda","Pader",10315488,"6.99","7.07","7.16",0.3351,0.3392,0.3432,"Pessimistic"
"Africa","UGA","Uganda","Pallisa",10314071,"6.58","6.74","6.9",0.3477,0.356,0.3642,"Pessimistic"
"Africa","UGA","Uganda","Rakai",10316322,"6.07","6.23","6.4",0.3746,0.3848,0.3949,"Pessimistic"
"Africa","UGA","Uganda","Rubanda",604100796,"5.76","6.04","6.36",0.3773,0.3968,0.4162,"Pessimistic"
"Africa","UGA","Uganda","Rubirizi",10823081,"5.94","6.1","6.26",0.3829,0.3933,0.4038,"Pessimistic"
"Africa","UGA","Uganda","Rukungiri",10313550,"6.09","6.25","6.43",0.3728,0.3834,0.394,"Pessimistic"
"Africa","UGA","Uganda","Serere",10823082,"6.59","6.73","6.87",0.3491,0.3564,0.3636,"Pessimistic"
"Africa","UGA","Uganda","Sheema",10823083,"5.98","6.14","6.3",0.3804,0.3906,0.4008,"Pessimistic"
"Africa","UGA","Uganda","Sironko",10315431,"6.35","6.5","6.66",0.3601,0.3688,0.3776,"Pessimistic"
"Africa","UGA","Uganda","Soroti",10313071,"6.83","6.95","7.07",0.3391,0.345,0.3509,"Pessimistic"
"Africa","UGA","Uganda","Ssembabule",10315170,"6.1","6.26","6.42",0.3734,0.3831,0.3928,"Pessimistic"
"Africa","UGA","Uganda","Tororo",10313603,"6.67","6.8","6.94",0.3455,0.3526,0.3596,"Pessimistic"
"Africa","UGA","Uganda","Wakiso",10313044,"6.03","6.19","6.37",0.3766,0.3872,0.3979,"Pessimistic"
"Africa","UGA","Uganda","Yumbe",10315234,"6.24","6.4","6.58",0.3645,0.3744,0.3843,"Pessimistic"
"Africa","UGA","Uganda","Zombo",10823084,"6.57","6.69","6.81",0.352,0.3584,0.3648,"Pessimistic"
"Africa","ZAF","South Africa","Gauteng",10313378,"14.51","16.76","19.83",0.1209,0.1431,0.1652,"Pessimistic"
"Africa","ZAF","South Africa","KwaZulu-Natal",10314893,"14.53","16.78","19.85",0.1208,0.1429,0.165,"Pessimistic"
"Africa","ZAF","South Africa","Limpopo",10315266,"14.81","17.08","20.18",0.1188,0.1404,0.1619,"Pessimistic"
"Africa","ZAF","South Africa","Mpumalanga",10313486,"14.79","17.08","20.21",0.1187,0.1404,0.1622,"Pessimistic"
"Africa","ZAF","South Africa","North West",10315889,"14.78","17.15","20.43",0.1174,0.1398,0.1622,"Pessimistic"
"Africa","ZMB","Zambia","Central",10314868,"5.71","5.84","5.98",0.4007,0.4104,0.4202,"Pessimistic"
"Africa","ZMB","Zambia","Copperbelt",10313415,"5.77","5.93","6.09",0.3936,0.4046,0.4157,"Pessimistic"
"Africa","ZMB","Zambia","Eastern",10314963,"5.43","5.58","5.73",0.4182,0.43,0.4418,"Pessimistic"
"Africa","ZMB","Zambia","Luapula",10313551,"6.42","6.53","6.64",0.361,0.3674,0.3737,"Pessimistic"
"Africa","ZMB","Zambia","Lusaka",10313039,"5.64","5.84","6.06",0.3958,0.4107,0.4255,"Pessimistic"
"Africa","ZMB","Zambia","Muchinga",10315723,"5.57","5.72","5.87",0.4083,0.4193,0.4303,"Pessimistic"
"Africa","ZMB","Zambia","North-Western",10316195,"6.1","6.18","6.25",0.3836,0.3883,0.3929,"Pessimistic"
"Africa","ZMB","Zambia","Northern",10314120,"6.15","6.3","6.46",0.3712,0.3805,0.3897,"Pessimistic"
"Africa","ZMB","Zambia","Southern",10315666,"5.71","5.91","6.12",0.3918,0.4057,0.4197,"Pessimistic"
"Africa","ZMB","Zambia","Western",10316165,"6.04","6.18","6.32",0.3795,0.3881,0.3967,"Pessimistic"
"Africa","ZWE","Zimbabwe","Bulawayo",10314646,"13.82","15.32","17.19",0.1395,0.1565,0.1735,"Pessimistic"
"Africa","ZWE","Zimbabwe","Harare",10315084,"19.47","21.51","24.03",0.0998,0.1115,0.1232,"Pessimistic"
"Africa","ZWE","Zimbabwe","Manicaland",10314375,"18.13","19.05","20.07",0.1195,0.1259,0.1322,"Pessimistic"
"Africa","ZWE","Zimbabwe","Mashonaland Central",10314247,"16.37","17.25","18.23",0.1315,0.139,0.1464,"Pessimistic"
"Africa","ZWE","Zimbabwe","Mashonaland East",10315833,"20.34","21.74","23.35",0.1027,0.1103,0.1179,"Pessimistic"
"Africa","ZWE","Zimbabwe","Mashonaland West",10316069,"21.93","23.56","25.46",0.0942,0.1018,0.1093,"Pessimistic"
"Africa","ZWE","Zimbabwe","Masvingo",10314859,"20.16","21.65","23.38",0.1026,0.1107,0.1189,"Pessimistic"
"Africa","ZWE","Zimbabwe","Matabeleland North",10314690,"15.69","16.68","17.79",0.1348,0.1438,0.1528,"Pessimistic"
"Africa","ZWE","Zimbabwe","Matabeleland South",10315089,"14.6","15.71","16.99",0.1411,0.1527,0.1642,"Pessimistic"
"Africa","ZWE","Zimbabwe","Midlands",10314196,"17.49","18.65","19.98",0.12,0.1286,0.1371,"Pessimistic"
