"continent","iso","admin_0","admin_1","t_lci","t_med","t_uci","s_lci","s_med","s_uci","scenario"
"Africa","UGA","Uganda","Lwengo","3.8","3.8","3.8",0.4061,0.409,0.4119,"Optimistic"
"Africa","UGA","Uganda","Lyantonde","3.7","3.7","3.7",0.4047,0.4075,0.4103,"Optimistic"
"Africa","UGA","Uganda","Manafwa","4.1","4.1","4.1",0.3906,0.3932,0.3957,"Optimistic"
"Africa","UGA","Uganda","Maracha","4.1","4.1","4.1",0.4074,0.4104,0.4135,"Optimistic"
"Africa","UGA","Uganda","Masaka","3.9","3.8","3.8",0.4157,0.419,0.4223,"Optimistic"
"Africa","UGA","Uganda","Masindi","4.1","4.1","4.1",0.385,0.3877,0.3903,"Optimistic"
"Africa","UGA","Uganda","Mayuge","4.6","4.6","4.6",0.3712,0.3734,0.3755,"Optimistic"
"Africa","UGA","Uganda","Mbale","4.3","4.2","4.2",0.3905,0.3929,0.3952,"Optimistic"
"Africa","UGA","Uganda","Mbarara","3.3","3.3","3.3",0.4186,0.4219,0.4252,"Optimistic"
"Africa","UGA","Uganda","Mitooma","3.3","3.3","3.3",0.4091,0.412,0.4149,"Optimistic"
"Africa","UGA","Uganda","Mityana","2.9","2.9","2.9",0.4285,0.4317,0.435,"Optimistic"
"Africa","UGA","Uganda","Moroto","5.1","5.1","5",0.3312,0.3333,0.3353,"Optimistic"
"Africa","UGA","Uganda","Moyo","4.3","4.2","4.2",0.4079,0.411,0.4141,"Optimistic"
"Africa","UGA","Uganda","Mpigi","3.3","3.3","3.3",0.4168,0.4202,0.4236,"Optimistic"
"Africa","UGA","Uganda","Mubende","2.7","2.7","2.7",0.4158,0.4184,0.421,"Optimistic"
"Africa","UGA","Uganda","Mukono","3","3","3",0.4072,0.4096,0.412,"Optimistic"
"Africa","UGA","Uganda","Nakapiripirit","5.6","5.6","5.5",0.3233,0.3253,0.3274,"Optimistic"
"Africa","UGA","Uganda","Nakaseke","0.3","0.3","0.3",0.4063,0.4088,0.4113,"Optimistic"
"Africa","UGA","Uganda","Nakasongola","3.5","3.5","3.5",0.3917,0.394,0.3964,"Optimistic"
"Africa","UGA","Uganda","Namayingo","5.8","5.8","5.8",0.3298,0.3313,0.3327,"Optimistic"
"Africa","UGA","Uganda","Namutumba","4.3","4.3","4.3",0.3869,0.3893,0.3916,"Optimistic"
"Africa","UGA","Uganda","Napak","6.4","6.3","6.3",0.2972,0.2986,0.3,"Optimistic"
"Africa","UGA","Uganda","Nebbi","4.9","4.8","4.8",0.3758,0.3781,0.3805,"Optimistic"
"Africa","UGA","Uganda","Ngora","5.3","5.2","5.2",0.3573,0.3595,0.3617,"Optimistic"
"Africa","UGA","Uganda","Ntoroko","4.1","4.1","4.1",0.3761,0.3791,0.382,"Optimistic"
"Africa","UGA","Uganda","Ntungamo","3.2","3.2","3.2",0.424,0.4277,0.4314,"Optimistic"
"Africa","UGA","Uganda","Nwoya","5.6","5.6","5.6",0.321,0.3225,0.3239,"Optimistic"
"Africa","UGA","Uganda","Omoro","6.5","6.5","6.4",0.3093,0.3108,0.3122,"Optimistic"
"Africa","UGA","Uganda","Otuke","5","5","5",0.3441,0.3461,0.3481,"Optimistic"
"Africa","UGA","Uganda","Oyam","0.8","0.8","0.8",0.3107,0.3121,0.3135,"Optimistic"
"Africa","UGA","Uganda","Pader","6.3","6.3","6.3",0.3198,0.3212,0.3227,"Optimistic"
"Africa","UGA","Uganda","Pallisa","5.1","5","5",0.3621,0.3642,0.3664,"Optimistic"
"Africa","UGA","Uganda","Rakai","3.9","3.9","3.8",0.4144,0.4177,0.4209,"Optimistic"
"Africa","UGA","Uganda","Rubanda","3","2.9","2.8",0.455,0.4729,0.4908,"Optimistic"
"Africa","UGA","Uganda","Rubirizi","3.2","3.2","3.2",0.41,0.4131,0.4162,"Optimistic"
"Africa","UGA","Uganda","Rukungiri","3.6","3.6","3.6",0.4052,0.4083,0.4114,"Optimistic"
"Africa","UGA","Uganda","Serere","5","5","4.9",0.3624,0.3646,0.3667,"Optimistic"
"Africa","UGA","Uganda","Sheema","3.3","3.2","3.2",0.4151,0.4184,0.4217,"Optimistic"
"Africa","UGA","Uganda","Sironko","4.3","4.2","4.2",0.393,0.3956,0.3983,"Optimistic"
"Africa","UGA","Uganda","Soroti","6.1","6","6",0.317,0.319,0.321,"Optimistic"
"Africa","UGA","Uganda","Ssembabule","3.6","3.6","3.5",0.4065,0.4094,0.4123,"Optimistic"
"Africa","UGA","Uganda","Tororo","6","6","6",0.3651,0.3673,0.3695,"Optimistic"
"Africa","UGA","Uganda","Wakiso","3.5","3.5","3.4",0.4084,0.4115,0.4146,"Optimistic"
"Africa","UGA","Uganda","Yumbe","4.3","4.3","4.3",0.4065,0.4096,0.4127,"Optimistic"
"Africa","UGA","Uganda","Zombo","4.8","4.8","4.8",0.3742,0.3766,0.3789,"Optimistic"
"Africa","ZAF","South Africa","Gauteng","37.9","35.3","33",0.1697,0.1821,0.1945,"Optimistic"
"Africa","ZAF","South Africa","KwaZulu-Natal","27.2","26.2","25.2",0.169,0.1813,0.1937,"Optimistic"
"Africa","ZAF","South Africa","Limpopo","24.3","23.2","22.3",0.1686,0.1809,0.1931,"Optimistic"
"Africa","ZAF","South Africa","Mpumalanga","24.3","23.2","22.3",0.1685,0.1808,0.1931,"Optimistic"
"Africa","ZAF","South Africa","North West","38.2","35.6","33.3",0.167,0.1793,0.1917,"Optimistic"
"Africa","ZMB","Zambia","Central","4.9","4.9","4.8",0.444,0.4472,0.4504,"Optimistic"
"Africa","ZMB","Zambia","Copperbelt","6.1","6","6",0.4017,0.4041,0.4066,"Optimistic"
"Africa","ZMB","Zambia","Eastern","3.9","3.9","3.8",0.483,0.4869,0.4907,"Optimistic"
"Africa","ZMB","Zambia","Luapula","6.5","6.5","6.5",0.3776,0.38,0.3824,"Optimistic"
"Africa","ZMB","Zambia","Lusaka","5.6","5.6","5.5",0.4387,0.4427,0.4467,"Optimistic"
"Africa","ZMB","Zambia","Muchinga","4.3","4.3","4.2",0.4536,0.457,0.4604,"Optimistic"
"Africa","ZMB","Zambia","North-Western","4.1","4.1","4.1",0.443,0.4455,0.4479,"Optimistic"
"Africa","ZMB","Zambia","Northern","5.9","5.9","5.8",0.3915,0.3941,0.3967,"Optimistic"
"Africa","ZMB","Zambia","Southern","5.1","5.1","5",0.4442,0.4492,0.4543,"Optimistic"
"Africa","ZMB","Zambia","Western","6.1","6.1","6",0.4119,0.4148,0.4178,"Optimistic"
"Africa","ZWE","Zimbabwe","Bulawayo","24","23.6","23.1",0.1491,0.1521,0.1552,"Optimistic"
"Africa","ZWE","Zimbabwe","Harare","34.9","33.9","33",0.111,0.1142,0.1174,"Optimistic"
"Africa","ZWE","Zimbabwe","Manicaland","28.9","28.3","27.8",0.1259,0.1284,0.131,"Optimistic"
"Africa","ZWE","Zimbabwe","Mashonaland Central","26.6","26.2","25.9",0.137,0.1397,0.1424,"Optimistic"
"Africa","ZWE","Zimbabwe","Mashonaland East","32.4","31.7","31.1",0.1114,0.1142,0.1171,"Optimistic"
"Africa","ZWE","Zimbabwe","Mashonaland West","31.6","31","30.4",0.1043,0.1069,0.1094,"Optimistic"
"Africa","ZWE","Zimbabwe","Masvingo","31.8","31.2","30.6",0.1104,0.113,0.1156,"Optimistic"
"Africa","ZWE","Zimbabwe","Matabeleland North","24.9","24.4","23.9",0.1407,0.1436,0.1465,"Optimistic"
"Africa","ZWE","Zimbabwe","Matabeleland South","23","22.6","22.1",0.1451,0.1482,0.1513,"Optimistic"
"Africa","ZWE","Zimbabwe","Midlands","28.4","27.7","27",0.1285,0.1319,0.1354,"Optimistic"
