"continent","iso","admin_0","admin_1","id_1","t_lci","t_med","t_uci","s_lci","s_med","s_uci","scenario"
"Africa","UGA","Uganda","Kayunga",10313528,"4.86","4.91","4.97",0.4824,0.488,0.4937,"Pessimistic"
"Africa","UGA","Uganda","Kibaale",10313802,"5.2","5.3","5.41",0.4435,0.4523,0.4612,"Pessimistic"
"Africa","UGA","Uganda","Kiboga",10313662,"4.65","4.74","4.84",0.4959,0.5056,0.5153,"Pessimistic"
"Africa","UGA","Uganda","Kibuku",10823056,"5.58","5.66","5.74",0.4174,0.4237,0.4301,"Pessimistic"
"Africa","UGA","Uganda","Kiryandongo",10823058,"5.45","5.51","5.57",0.4303,0.4351,0.4398,"Pessimistic"
"Africa","UGA","Uganda","Kisoro",10315461,"4.7","4.88","5.07",0.473,0.4915,0.5099,"Pessimistic"
"Africa","UGA","Uganda","Kitgum",10316258,"5.51","5.56","5.61",0.4277,0.4315,0.4353,"Pessimistic"
"Africa","UGA","Uganda","Koboko",10823059,"5.16","5.27","5.38",0.4461,0.4552,0.4644,"Pessimistic"
"Africa","UGA","Uganda","Kole",10823060,"5.22","5.26","5.31",0.4519,0.4557,0.4595,"Pessimistic"
"Africa","UGA","Uganda","Kotido",10313453,"5.47","5.53","5.59",0.4287,0.4334,0.4382,"Pessimistic"
"Africa","UGA","Uganda","Kumi",10313202,"5.6","5.67","5.74",0.418,0.4231,0.4282,"Pessimistic"
"Africa","UGA","Uganda","Kween",10823061,"5.14","5.27","5.41",0.4431,0.4546,0.4662,"Pessimistic"
"Africa","UGA","Uganda","Kyankwanzi",10823062,"4.71","4.79","4.87",0.4922,0.5009,0.5096,"Pessimistic"
"Africa","UGA","Uganda","Kyegegwa",10823063,"5.54","5.65","5.76",0.416,0.4245,0.433,"Pessimistic"
"Africa","UGA","Uganda","Kyenjojo",10314676,"5.5","5.62","5.74",0.4176,0.4267,0.4358,"Pessimistic"
"Africa","UGA","Uganda","Lamwo",10823064,"5.35","5.41","5.47",0.4385,0.4434,0.4483,"Pessimistic"
"Africa","UGA","Uganda","Lira",10316350,"5.14","5.19","5.23",0.4584,0.4624,0.4665,"Pessimistic"
"Africa","UGA","Uganda","Luuka",10823065,"5.3","5.36","5.42",0.4422,0.4472,0.4522,"Pessimistic"
"Africa","UGA","Uganda","Luwero",10316336,"4.73","4.81","4.88",0.4912,0.4989,0.5067,"Pessimistic"
"Africa","UGA","Uganda","Lwengo",10823066,"5.03","5.13","5.23",0.4588,0.4678,0.4769,"Pessimistic"
"Africa","UGA","Uganda","Lyantonde",10823067,"5.04","5.14","5.24",0.4577,0.4666,0.4755,"Pessimistic"
"Africa","UGA","Uganda","Manafwa",10823068,"5.26","5.35","5.44",0.4407,0.4481,0.4555,"Pessimistic"
"Africa","UGA","Uganda","Maracha",10823069,"5.17","5.27","5.38",0.446,0.4551,0.4642,"Pessimistic"
"Africa","UGA","Uganda","Masaka",10314767,"5.03","5.12","5.23",0.4589,0.468,0.4771,"Pessimistic"
"Africa","UGA","Uganda","Masindi",10315830,"5.23","5.32","5.41",0.4431,0.4507,0.4582,"Pessimistic"
"Africa","UGA","Uganda","Mayuge",10315476,"5.34","5.39","5.45",0.4398,0.4446,0.4494,"Pessimistic"
"Africa","UGA","Uganda","Mbale",10316334,"5.33","5.41","5.49",0.4365,0.443,0.4496,"Pessimistic"
"Africa","UGA","Uganda","Mbarara",10313003,"4.94","5.04","5.13",0.467,0.4762,0.4853,"Pessimistic"
"Africa","UGA","Uganda","Mitooma",10823070,"4.94","5.03","5.13",0.4671,0.4763,0.4856,"Pessimistic"
"Africa","UGA","Uganda","Mityana",10823071,"4.68","4.77","4.86",0.4935,0.5027,0.512,"Pessimistic"
"Africa","UGA","Uganda","Moroto",10315326,"5.47","5.54","5.6",0.4285,0.4332,0.438,"Pessimistic"
"Africa","UGA","Uganda","Moyo",10314946,"5.22","5.3","5.4",0.4444,0.452,0.4596,"Pessimistic"
"Africa","UGA","Uganda","Mpigi",10314319,"5.02","5.12","5.22",0.4591,0.4683,0.4775,"Pessimistic"
"Africa","UGA","Uganda","Mubende",10316089,"4.7","4.78","4.87",0.4924,0.5011,0.5099,"Pessimistic"
"Africa","UGA","Uganda","Mukono",10313332,"4.71","4.79","4.87",0.492,0.5004,0.5087,"Pessimistic"
"Africa","UGA","Uganda","Nakapiripirit",10314734,"5.48","5.54","5.6",0.4283,0.4331,0.4378,"Pessimistic"
"Africa","UGA","Uganda","Nakaseke",10823072,"4.72","4.79","4.87",0.4923,0.5003,0.5082,"Pessimistic"
"Africa","UGA","Uganda","Nakasongola",10315285,"4.73","4.81","4.88",0.4911,0.4988,0.5065,"Pessimistic"
"Africa","UGA","Uganda","Namayingo",10823073,"5.55","5.59","5.64",0.4255,0.4288,0.4322,"Pessimistic"
"Africa","UGA","Uganda","Namutumba",10823074,"5.29","5.35","5.41",0.4432,0.4483,0.4535,"Pessimistic"
"Africa","UGA","Uganda","Napak",10823075,"5.59","5.64","5.69",0.4211,0.425,0.4289,"Pessimistic"
"Africa","UGA","Uganda","Nebbi",10314702,"5.38","5.45","5.51",0.4349,0.4403,0.4456,"Pessimistic"
"Africa","UGA","Uganda","Ngora",10823076,"5.59","5.66","5.73",0.4184,0.4236,0.4288,"Pessimistic"
"Africa","UGA","Uganda","Ntoroko",10823077,"5.49","5.61","5.74",0.4177,0.4272,0.4368,"Pessimistic"
"Africa","UGA","Uganda","Ntungamo",10315890,"4.93","5.03","5.13",0.4674,0.4768,0.4862,"Pessimistic"
"Africa","UGA","Uganda","Nwoya",10823078,"5.55","5.59","5.64",0.4253,0.4287,0.4321,"Pessimistic"
"Africa","UGA","Uganda","Omoro",604492676,"5.65","5.69","5.74",0.4179,0.4212,0.4245,"Pessimistic"
"Africa","UGA","Uganda","Otuke",10823079,"5.12","5.17","5.21",0.4599,0.4641,0.4682,"Pessimistic"
"Africa","UGA","Uganda","Oyam",10823080,"5.32","5.36","5.4",0.444,0.4474,0.4507,"Pessimistic"
"Africa","UGA","Uganda","Pader",10315488,"5.54","5.58","5.63",0.4258,0.4295,0.4332,"Pessimistic"
"Africa","UGA","Uganda","Pallisa",10314071,"5.52","5.61","5.7",0.4208,0.4275,0.4342,"Pessimistic"
"Africa","UGA","Uganda","Rakai",10316322,"5.03","5.13","5.23",0.4587,0.4678,0.4768,"Pessimistic"
"Africa","UGA","Uganda","Rubanda",604100796,"4.65","4.85","5.06",0.4737,0.4944,0.5152,"Pessimistic"
"Africa","UGA","Uganda","Rubirizi",10823081,"4.92","5.02","5.12",0.4682,0.4777,0.4872,"Pessimistic"
"Africa","UGA","Uganda","Rukungiri",10313550,"5.07","5.17","5.28",0.4544,0.4638,0.4733,"Pessimistic"
"Africa","UGA","Uganda","Serere",10823082,"5.52","5.6","5.69",0.4218,0.428,0.4343,"Pessimistic"
"Africa","UGA","Uganda","Sheema",10823083,"4.96","5.05","5.15",0.4658,0.4748,0.4838,"Pessimistic"
"Africa","UGA","Uganda","Sironko",10315431,"5.25","5.34","5.43",0.4418,0.4494,0.457,"Pessimistic"
"Africa","UGA","Uganda","Soroti",10313071,"5.62","5.68","5.75",0.417,0.4219,0.4268,"Pessimistic"
"Africa","UGA","Uganda","Ssembabule",10315170,"5.06","5.15","5.24",0.4576,0.4658,0.474,"Pessimistic"
"Africa","UGA","Uganda","Tororo",10313603,"5.59","5.67","5.75",0.417,0.4229,0.4288,"Pessimistic"
"Africa","UGA","Uganda","Wakiso",10313044,"5.01","5.11","5.21",0.4601,0.4696,0.4791,"Pessimistic"
"Africa","UGA","Uganda","Yumbe",10315234,"5.19","5.29","5.39",0.4449,0.4534,0.4618,"Pessimistic"
"Africa","UGA","Uganda","Zombo",10823084,"5.39","5.45","5.52",0.4344,0.4396,0.4448,"Pessimistic"
"Africa","ZAF","South Africa","Gauteng",10313378,"11.32","12.02","12.8",0.1873,0.1996,0.2119,"Pessimistic"
"Africa","ZAF","South Africa","KwaZulu-Natal",10314893,"11.33","12.03","12.82",0.187,0.1993,0.2116,"Pessimistic"
"Africa","ZAF","South Africa","Limpopo",10315266,"11.44","12.15","12.96",0.185,0.1973,0.2095,"Pessimistic"
"Africa","ZAF","South Africa","Mpumalanga",10313486,"11.44","12.15","12.95",0.1851,0.1974,0.2096,"Pessimistic"
"Africa","ZAF","South Africa","North West",10315889,"11.55","12.27","13.09",0.1831,0.1954,0.2076,"Pessimistic"
"Africa","ZMB","Zambia","Central",10314868,"4.49","4.55","4.63",0.5184,0.5265,0.5346,"Pessimistic"
"Africa","ZMB","Zambia","Copperbelt",10313415,"4.73","4.82","4.92",0.4876,0.4971,0.5067,"Pessimistic"
"Africa","ZMB","Zambia","Eastern",10314963,"4.08","4.16","4.24",0.5655,0.5763,0.5871,"Pessimistic"
"Africa","ZMB","Zambia","Luapula",10313551,"5.23","5.29","5.35",0.4484,0.4536,0.4588,"Pessimistic"
"Africa","ZMB","Zambia","Lusaka",10313039,"4.68","4.8","4.93",0.4865,0.4992,0.5119,"Pessimistic"
"Africa","ZMB","Zambia","Muchinga",10315723,"4.37","4.45","4.53",0.5298,0.5392,0.5486,"Pessimistic"
"Africa","ZMB","Zambia","North-Western",10316195,"4.61","4.65","4.68",0.512,0.5161,0.5202,"Pessimistic"
"Africa","ZMB","Zambia","Northern",10314120,"5.06","5.14","5.22",0.459,0.4665,0.4741,"Pessimistic"
"Africa","ZMB","Zambia","Southern",10315666,"4.72","4.83","4.95",0.4841,0.4962,0.5083,"Pessimistic"
"Africa","ZMB","Zambia","Western",10316165,"4.98","5.05","5.12",0.4681,0.4748,0.4816,"Pessimistic"
"Africa","ZWE","Zimbabwe","Bulawayo",10314646,"10.43","11.03","11.71",0.2047,0.2173,0.23,"Pessimistic"
"Africa","ZWE","Zimbabwe","Harare",10315084,"15.48","16.4","17.43",0.1375,0.1462,0.1549,"Pessimistic"
"Africa","ZWE","Zimbabwe","Manicaland",10314375,"14.93","15.61","16.34",0.1467,0.1536,0.1606,"Pessimistic"
"Africa","ZWE","Zimbabwe","Mashonaland Central",10314247,"13.31","13.92","14.59",0.1644,0.1723,0.1801,"Pessimistic"
"Africa","ZWE","Zimbabwe","Mashonaland East",10315833,"17.51","18.46","19.53",0.1228,0.1299,0.1369,"Pessimistic"
"Africa","ZWE","Zimbabwe","Mashonaland West",10316069,"19.27","20.4","21.68",0.1106,0.1175,0.1244,"Pessimistic"
"Africa","ZWE","Zimbabwe","Masvingo",10314859,"17.36","18.31","19.37",0.1238,0.131,0.1381,"Pessimistic"
"Africa","ZWE","Zimbabwe","Matabeleland North",10314690,"12.47","13.05","13.69",0.1751,0.1837,0.1922,"Pessimistic"
"Africa","ZWE","Zimbabwe","Matabeleland South",10315089,"10.72","11.3","11.95",0.2007,0.2122,0.2238,"Pessimistic"
"Africa","ZWE","Zimbabwe","Midlands",10314196,"14.26","15","15.83",0.1515,0.1598,0.1682,"Pessimistic"
